" TCONST                                    ","DIRECTORS ","PRIMARYTITLE  ","ORIGINALTITLE","STARTYEAR","GENRES"
"tt0202397","nm0423329","L'homme sans coeur","L'homme sans coeur","1937","Drama"
"tt0204158","nm0483944,nm0494106","Barcarolle","Barcarolle","1935","Drama"
"tt0215521","nm0348136","Aparadhi","Aparadhi","1935",NULL
"tt0210458","nm0641007,nm7710907","Theatre Parade","Theatre Parade","1936",NULL
"tt0213564","nm0220820","College Kanya","College Kanya","1935",NULL
"tt0213955","nm0220820","Noor-E-Watan","Noor-E-Watan","1935",NULL
"tt0227074","nm0160280","Montague the Magnificent","Montague the Magnificent","1937","Comedy,Short"
"tt0220763","nm0808458","Soft Lights and Sweet Music","Soft Lights and Sweet Music","1936",NULL
"tt0228406","nm0727999","How to Train a Dog","How to Train a Dog","1936","Comedy,Short"
"tt0228913","nm0494110","Swing Banditry","Swing Banditry","1936","Comedy,Music,Short"
"tt0239923","nm0294137","Rushin' Art","Rushin' Art","1936","Comedy,Short"
"tt0232919","nm0435633","Wahan","Wahan","1937","Drama"
"tt0233303","nm0525289","Be Kharab Jan","Be Kharab Jan","1936",NULL
"tt0255859","nm0747389","C'est lui que je veux","C'est lui que je veux","1937","Comedy"
"tt0247803","nm0621265","Vishwamitra","Vishwamitra","1936",NULL
"tt0248329","nm0805628","První políbení","První políbení","1935","Drama,Romance"
"tt0267933","nm0207477","De slaapziekte","De slaapziekte","1937","Documentary"
"tt0258487","nm0654920","Chandrakantha","Chandrakantha","1936",NULL
"tt0265374","nm0710622","Naganand","Naganand","1935",NULL
"tt0261541","nm0740000","Arshaula","Arshaula","1935","Action,Adventure,Drama"
"tt0275889","nm0649745,nm0252676","Black and White","Al abiad wa al aswad","1937","Comedy,Crime,Thriller"
"tt0270222","nm0836994","Balayogini","Balayogini","1936",NULL
"tt0311235","nm0634407,nm1143054,nm1141854","Das grosse Eis","Das grosse Eis","1936","Biography,Documentary,Drama"
"tt0283435","nm0967834","Koho jsem vcera líbal?","Koho jsem vcera líbal?","1935","Comedy"
"tt0301732","\N","Pitcairn Island Today","Pitcairn Island Today","1935","Documentary,Short"
"tt0311325","nm0715669","In Paris, A.W.O.L.","In Paris, A.W.O.L.","1936","Comedy"
"tt0314636","nm0847695","Sengoku guntô-den - Dai nibu: Akatsuki no zenshin","Sengoku guntô-den - Dai nibu: Akatsuki no zenshin","1937","Action,Adventure,Drama"
"tt0331515","\N","Hollywood Hobbies","Hollywood Hobbies","1935","Documentary,Short"
"tt0377448","nm1492147","Bombay Mail","Bambai Ki Sethani","1935",NULL
"tt0347155","nm1400434","Primitive Passions","Hei Tiki","1935","Documentary"
"tt0347215","nm1300061","Hvor isbjørnen ferdes","Hvor isbjørnen ferdes","1935","Documentary,Short"
"tt0418749","nm0784577","Inaba no kuni no usagi-san","Inaba no kuni no usagi-san","1935","Animation,Short"
"tt0384238","\N","Jungle Queen","Jungle Queen","1936",NULL
"tt0398233","\N","Nirdosh Abla","Nirdosh Abla","1935",NULL
"tt0406647","nm0478303","Children's Corner","Children's Corner","1936","Fantasy,Musical,Short"
"tt0407160","nm0844546","Revista del doctor Alfonso Ortiz Tirado","Revista del doctor Alfonso Ortiz Tirado","1936","Documentary,Short"
"tt0407307","\N","Waterloo","Waterloo","1937",NULL
"tt0380995","nm0294137","Absorbing Junior","Absorbing Junior","1936","Comedy,Short"
"tt0381246","nm0294137","Here's Howe","Here's Howe","1936","Comedy,Short,Sport"
"tt0418916","nm1669023,nm1672057","Mâbô no Tokyo olympic taikai","Mâbô no Tokyo olympic taikai","1936","Animation,Short"
"tt0419693","\N","Divine Sacrifice","Divine Sacrifice","1935",NULL
"tt0471149","nm0866204","Diwata ng karagatan","Diwata ng karagatan","1936","Drama,Romance"
"tt0424354","nm0401081","Le piment","Le piment","1935","Short"
"tt0435812","\N","Jikyokuka no Taiwan","Jikyokuka no Taiwan","1937","Documentary,Short"
"tt0433031","\N","Raj Mukut","Raj Mukut","1935",NULL
"tt0471715","nm1204366","Glimpses of New Japan: Children of School","Gendai Nippon: Kyoiku-hen","1937","Documentary,Short"
"tt0870012","nm1776791","Shingetsu fukagawa matsuri","Shingetsu fukagawa matsuri","1936",NULL
"tt0494502","nm0938209","Heinz hustet","Heinz hustet","1937","Short"
"tt0764822","nm1047314","Mahiwagang biyolin","Mahiwagang biyolin","1935",NULL
"tt0833560","nm2286478","Wenn einer eine Reise tut","Wenn einer eine Reise tut","1935","Comedy,Short"
"tt0809426","\N","Equity Musical Revue No. 5","Equity Musical Revue No. 5","1935","Short"
"tt0939877","nm2514754","Hyakuman-nin no gasshô","Hyakuman-nin no gasshô","1935",NULL
"tt0900938","\N","Himala ni Bathala","Himala ni Bathala","1935",NULL
"tt0876488","nm2407152","Mazô","Mazô","1936",NULL
"tt0896975","nm0160280","Slacks Appeal","Slacks Appeal","1937","Comedy,Musical,Short"
"tt0030809","nm0853028","Sudden Bill Dorn","Sudden Bill Dorn","1937","Western"
"tt0023804","nm0273203","La bien pagada","La bien pagada","1935",NULL
"tt0024603","nm0775216","Sovershennoletiye","Sovershennoletiye","1935",NULL
"tt0024871","nm0385171","Behind the Evidence","Behind the Evidence","1935","Drama"
"tt0025300","\N","Imagens do Porto","Imagens do Porto","1935",NULL
"tt0026026","nm0257068","...nur ein Komödiant","...nur ein Komödiant","1935",NULL
"tt0026136","nm0925423","Brick-a-Brac","Brick-a-Brac","1935","Comedy,Short"
"tt0026161","nm0739501","The Favorite","El caballo del pueblo","1935","Comedy,Musical"
"tt0026206","nm0744954","Chinatown Squad","Chinatown Squad","1935","Action,Crime,Drama"
"tt0026230","nm0833965","Condemned to Live","Condemned to Live","1935","Drama,Horror,Mystery"
"tt0026233","nm0789313","The Cookie Carnival","The Cookie Carnival","1935","Animation,Comedy,Family"
"tt0026260","nm0384616","Danger Trails","Danger Trails","1935","Western"
"tt0026292","nm0124877","Doubting Thomas","Doubting Thomas","1935","Comedy"
"tt0026323","nm0236047","Estudantes","Estudantes","1935","Comedy,Musical"
"tt0026425","nm0363414","Good Little Monkeys","Good Little Monkeys","1935","Animation,Comedy,Family"
"tt0026452","nm0500552","Hands Across the Table","Hands Across the Table","1935","Comedy,Romance"
"tt0026509","nm0890085","The Loves of Madame Dubarry","I Give My Heart","1935","Drama,Romance"
"tt0026558","nm0882795","Kaikki rakastavat","Kaikki rakastavat","1935","Comedy,Romance"
"tt0026565","nm0823864","Keystone Hotel","Keystone Hotel","1935","Comedy,Short"
"tt0026573","nm0281487","King of the Mardi Gras","King of the Mardi Gras","1935","Animation,Comedy,Family"
"tt0026575","nm0257288","Kirschen in Nachbars Garten","Kirschen in Nachbars Garten","1935","Comedy"
"tt0026670","nm0627438","El malvado Carabel","El malvado Carabel","1935",NULL
"tt0026747","nm0550892","Music Is Magic","Music Is Magic","1935","Drama,Musical"
"tt0026775","nm0614225","The Night Is Young","The Night Is Young","1935","Drama,Musical,Romance"
"tt0026815","nm0332531","An Old Spanish Onion","An Old Spanish Onion","1935","Musical,Short"
"tt0026857","nm0292134","The Pecos Kid","The Pecos Kid","1935","Action,Comedy,Crime"
"tt0026890","nm0123556","Princess O'Hara","Princess O'Hara","1935","Comedy,Drama"
"tt0026948","nm0202852","La romeria del Rocío","La romeria del Rocío","1935","Short"
"tt0026960","nm0484645","Rustlers of Red Dog","Rustlers of Red Dog","1935","Western"
"tt0027040","nm0731596","Star of Midnight","Star of Midnight","1935","Comedy,Mystery,Romance"
"tt0027042","nm0000406","Steamboat Round the Bend","Steamboat Round the Bend","1935","Comedy,Drama,Romance"
"tt0027080","nm0006943","Tars and Stripes","Tars and Stripes","1935","Comedy,Romance,Short"
"tt0027115","nm0831577","To Beat the Band","To Beat the Band","1935","Comedy,Musical"
"tt0027310","nm0955072","Arzt aus Leidenschaft","Arzt aus Leidenschaft","1936","Drama"
"tt0027316","nm0006943","August Week End","August Week End","1936","Drama"
"tt0027319","nm0726256","Ave Maria","Ave Maria","1936","Drama,Music"
"tt0027362","nm0293989","Bingo Crosbyana","Bingo Crosbyana","1936","Animation,Comedy,Family"
"tt0027456","nm0878338","College Holiday","College Holiday","1936","Comedy,Musical"
"tt0027474","nm0002188","Craig's Wife","Craig's Wife","1936","Drama"
"tt0027488","nm0166730","Custer's Last Stand","Custer's Last Stand","1936","Adventure,History,Romance"
"tt0027497","nm0783461","Dangerous Intrigue","Dangerous Intrigue","1936","Action,Crime,Drama"
"tt0027559","nm0785410","Un día de guerra en el Frente de Aragón","Un día de guerra en el Frente de Aragón","1936","Documentary,Short,War"
"tt0027627","nm0614634","Florida Special","Florida Special","1936","Comedy"
"tt0027720","nm0678072","Hats Off","Hats Off","1936","Comedy,Music"
"tt0027722","nm0281487","Hawaiian Birds","Hawaiian Birds","1936","Animation,Comedy,Musical"
"tt0027730","nm0072328","Hélène","Hélène","1936","Drama,Romance"
"tt0027734","nm0763798","Her Master's Voice","Her Master's Voice","1936",NULL
"tt0027812","nm0166836","It's a Great Life","It's a Great Life","1935","Drama"
"tt0027813","nm0470463","Jadzia","Jadzia","1936","Comedy,Musical,Romance"
"tt0027817","nm0652302","Jeevan Naya","Jeevan Naya","1936",NULL
"tt0027852","nm0319974,nm0497961","Knights for a Day","Knights for a Day","1937",NULL
"tt0027866","nm0285962","Forbidden Music","Land Without Music","1936","Comedy,Musical"
"tt0027882","nm0627087","Let's Sing Again","Let's Sing Again","1936","Drama,Family,Musical"
"tt0028000","nm0833965","Murder at Glen Athol","Murder at Glen Athol","1936","Mystery"
"tt0028023","nm0915007","Navy Born","Navy Born","1936","Drama,Romance"
"tt0028063","nm0485647","One in a Million","One in a Million","1936","Comedy,Musical,Romance"
"tt0028078","nm0628308","Pal O'Mine","Pal O'Mine","1936","Musical,Short"
"tt0028115","nm0051361","Pókháló","Pókháló","1936","Comedy,Musical,Romance"
"tt0028209","nm0178057,nm0725965","Royal Eagle","Royal Eagle","1936","Crime,Drama"
"tt0028231","nm0000033","Secret Agent","Secret Agent","1936","Mystery,Thriller"
"tt0028239","nm0560395","Sette giorni all'altro mondo","Sette giorni all'altro mondo","1936","Comedy"
"tt0028240","nm0184005","Doomed Cargo","Seven Sinners","1936","Crime,Thriller"
"tt0028341","nm0281487","Talking Through My Heart","Talking Through My Heart","1936","Animation,Music,Short"
"tt0028395","nm0569697","Too Many Parents","Too Many Parents","1936","Comedy,Drama"
"tt0028434","nm0924065","Two's Company","Two's Company","1936","Comedy,Romance"
"tt0028444","nm0437356,nm0247484","Undersea Kingdom","Undersea Kingdom","1936","Adventure,Sci-Fi"
"tt0028449","nm0548843","Unlucky Jim","Unlucky Jim","1936","Comedy,Short"
"tt0028471","nm0861703","The Voice of Bugle Ann","The Voice of Bugle Ann","1936","Drama"
"tt0028507","nm0292134","Wildcat Saunders","Wildcat Saunders","1936","Crime,Romance,Western"
"tt0028514","nm0637790","Wives Never Know","Wives Never Know","1936","Comedy"
"tt0028544","nm0949597","52nd Street","52nd Street","1937","Drama,Musical"
"tt0028570","nm0385171","All-American Sweetheart","All-American Sweetheart","1937","Musical"
"tt0028579","nm0226189","Another Dawn","Another Dawn","1937","Adventure,Drama,Romance"
"tt0028585","nm0287931","Armored Car","Armored Car","1937","Crime,Drama"
"tt0028647","nm0744504","Boots of Destiny","Boots of Destiny","1937","Mystery,Romance,Western"
"tt0028661","nm0002188","The Bride Wore Red","The Bride Wore Red","1937","Comedy,Drama,Romance"
"tt0028726","nm0789313","Clock Cleaners","Clock Cleaners","1937","Animation,Comedy,Family"
"tt0028763","nm0057897","Dangerous Holiday","Dangerous Holiday","1937","Drama"
"tt0028792","nm0283974","Diálogo de las estatuas","Diálogo de las estatuas","1937","Documentary,Short,War"
"tt0028813","nm0657535","The Two Misanthropists","I due misantropi","1937","Comedy"
"tt0028872","nm0397678","Fire Over England","Fire Over England","1937","Adventure,History,Romance"
"tt0028876","nm0781292","Fit for a King","Fit for a King","1937","Comedy,Romance"
"tt0028902","nm0877223,nm0419967","Jolly Paupers","Freylikhe kabtsonim","1937","Comedy,Musical"
"tt0028908","nm0641045,nm0491504","En fuldendt gentleman","En fuldendt gentleman","1937","Family"
"tt0028912","nm0314973","A férfi mind örült","A férfi mind örült","1937","Comedy"
"tt0028927","nm0292134","Ghost Town","Ghost Town","1936","Western"
"tt0028952","nm0896533","The Great Gambini","The Great Gambini","1937","Mystery"
"tt0028973","nm0913297","The Divine Jetta","Die göttliche Jette","1937","Comedy,Musical,Romance"
"tt0029066","nm0005847","Jim Hanvey, Detective","Jim Hanvey, Detective","1937","Mystery"
"tt0029176","nm0038089","Lyckliga Vestköping","Lyckliga Vestköping","1937","Comedy"
"tt0029205","nm0141085","The Man in Blue","The Man in Blue","1937","Action,Crime,Drama"
"tt0029237","nm0679449,nm0672093,nm0173416","Mickey's Amateurs","Mickey's Amateurs","1937","Animation,Comedy,Family"
"tt0029263","nm0002031","Mountain Justice","Mountain Justice","1937","Drama,Romance"
"tt0029327","nm0377613","O, en så'n natt!","O, en så'n natt!","1937","Comedy,Romance"
"tt0029331","nm0687046,nm0697398","Ofensiva","Ofensiva","1937","Documentary,Short,War"
"tt0029348","nm0058270","One Man Justice","One Man Justice","1937","Action,Western"
"tt0029354","nm0441947","Orphan of the Pecos","Orphan of the Pecos","1937","Comedy,Western"
"tt0029404","nm0652974","La dame de pique","La dame de pique","1937","Drama"
"tt0029412","nm0304606","Hearts Aflame","Plomienne serca","1937","Drama"
"tt0029414","nm0034042","Pontoneros","Pontoneros","1937","Documentary,Short,War"
"tt0029473","nm0523994","The Red Rope","The Red Rope","1937","Western"
"tt0029556","nm0212704","The Show Goes On","The Show Goes On","1937","Musical"
"tt0029585","nm0218638","Solidaridad humana","Solidaridad humana","1937","Documentary,Short,War"
"tt0029651","nm0245385","That I May Live","That I May Live","1937","Crime,Drama,Romance"
"tt0029658","nm0503777","They Won't Forget","They Won't Forget","1937","Drama,Film-Noir,Mystery"
"tt0029664","nm0337586","Thoroughbreds Don't Cry","Thoroughbreds Don't Cry","1937","Comedy,Drama,Music"
"tt0029699","nm0281487","Twilight on the Trail","Twilight on the Trail","1937","Animation,Music,Short"
"tt0029701","nm0384616","Two Minutes to Play","Two Minutes to Play","1936","Action,Drama,Romance"
"tt0029746","nm0454734","Wanted!","Wanted!","1937","Comedy"
"tt0029759","nm0005803","When Love Is Young","When Love Is Young","1937","Comedy"
"tt0031598","nm0254125","Der lustige Witwenball","Der lustige Witwenball","1936",NULL
"tt0132238","nm0074243","In einem kühlen Grunde","In einem kühlen Grunde","1935",NULL
"tt0130062","nm0917467","Krach und Glück um Künnemann","Krach und Glück um Künnemann","1937",NULL
"tt0130311","nm0627864","Thoroughbred","Thoroughbred","1936","Comedy"
"tt0132068","nm0155469","Crime and Punishment","Crime et châtiment","1935","Crime,Drama"
"tt0149808","nm0205074,nm0330207","A Battle Royal","A Battle Royal","1936","Animation,Short"
"tt0150339","nm0841324","Divoch","Divoch","1936",NULL
"tt0150628","nm0191386,nm0319013","The Foxy Terrier","The Foxy Terrier","1935","Animation,Short"
"tt0150690","nm0332441,nm0365489","Garden Gaities","Garden Gaities","1935","Animation,Short"
"tt0127556","\N","Festa dos Grupos Recreativos da Cidade do Porto","Festa dos Grupos Recreativos da Cidade do Porto","1936","Documentary"
"tt0128018","nm0210280","5 Minutos em Lisboa","5 Minutos em Lisboa","1936","Documentary"
"tt0128104","\N","Cascais","Cascais","1937","Documentary"
"tt0128704","nm0896675","Tapeçarias de Flores","Tapeçarias de Flores","1936","Documentary"
"tt0129234","nm0552609","Millionäre","Millionäre","1937",NULL
"tt0137095","nm0002489","Martha","Martha","1936",NULL
"tt0139231","nm0552871,nm0622148","Les gais lurons","Les gais lurons","1936","Comedy"
"tt0140135","nm0294758","Held einer Nacht","Held einer Nacht","1935",NULL
"tt0140622","nm0328288,nm0679283","Land, Love and Suffering","Tierra, amor y dolor","1935","Drama,Romance"
"tt0142381","nm0487237","House of Magic","House of Magic","1937","Animation,Short"
"tt0143929","nm0885248","The Land That Dies","La terre qui meurt","1936","Drama"
"tt0151075","nm0368227","Ircin románek","Ircin románek","1936","Drama,Musical"
"tt0151802","nm0581626","Off the Dole","Off the Dole","1935","Comedy,Musical"
"tt0153300","nm0658476","Trolley Ahoy","Trolley Ahoy","1936","Animation,Comedy,Family"
"tt0154122","nm0052331","Ahilya","Ahilya","1936",NULL
"tt0161804","nm0251456,nm0056334","Michel Strogoff","Michel Strogoff","1936",NULL
"tt0162385","nm0395023","I'm a Father","I'm a Father","1935","Comedy,Short"
"tt0165074","nm0454734","Adventure Ltd.","Adventure Ltd.","1935","Adventure"
"tt0165402","nm0404431","Night Cargo","Night Cargo","1936","Crime,Drama"
"tt0166092","nm0082581","La bataille silencieuse","La bataille silencieuse","1937","Comedy,Drama"
"tt0169566","nm0157102","Arsena","Arsena","1937","Action,Adventure,Drama"
"tt0168232","nm0403126","Two on a Doorstep","Two on a Doorstep","1936","Comedy"
"tt0132904","nm0003895","Contra la corriente","Contra la corriente","1936","Drama"
"tt0132994","nm0036324","La gloire du régiment","La gloire du régiment","1937","Comedy"
"tt0134168","nm0058270","Two Gun Law","Two Gun Law","1937","Action,Adventure,Music"
"tt0172352","nm0090213","Down the Ribber","Down the Ribber","1936","Comedy,Short"
